secid,date,low,high,close,volume,return,cfadj,open,cfret,shrout
108105,2018-10-12,2729.44,2775.77,2767.13,0,0.014206,1,2770.54,1,0
108105,2018-10-15,2749.03,2775.99,2750.79,0,-0.005905,1,2763.83,1,0
108105,2018-10-16,2766.91,2813.46,2809.92,0,0.021496,1,2767.05,1,0
108105,2018-10-17,2781.81,2816.94,2809.21,0,-0.000253,1,2811.67,1,0
108105,2018-10-18,2755.18,2806.04,2768.78,0,-0.014392,1,2802,1,0
108105,2018-10-19,2760.27,2797.77,2767.78,0,-0.000361,1,2775.66,1,0
108105,2018-10-22,2749.22,2778.94,2755.88,0,-0.0043,1,2773.94,1,0
108105,2018-10-23,2691.43,2753.59,2740.69,0,-0.005512,1,2721.03,1,0
108105,2018-10-24,2651.89,2742.59,2656.1,0,-0.030864,1,2737.87,1,0
108105,2018-10-25,2667.84,2722.7,2705.57,0,0.018625,1,2674.88,1,0
108105,2018-10-26,2628.16,2692.38,2658.69,0,-0.017327,1,2667.86,1,0
108105,2018-10-29,2603.54,2706.85,2641.25,0,-0.00656,1,2682.65,1,0
108105,2018-10-30,2635.34,2685.43,2682.63,0,0.015667,1,2640.68,1,0
108105,2018-10-31,2705.6,2736.69,2711.74,0,0.010851,1,2705.6,1,0
108105,2018-11-01,2708.85,2741.67,2740.37,0,0.010558,1,2717.58,1,0
108105,2018-11-02,2700.44,2756.55,2723.06,0,-0.006317,1,2745.45,1,0
108105,2018-11-05,2717.94,2744.27,2738.31,0,0.0056,1,2726.37,1,0
108105,2018-11-06,2737.08,2756.82,2755.45,0,0.006259,1,2738.4,1,0
108105,2018-11-07,2774.13,2815.15,2813.89,0,0.021209,1,2774.13,1,0
108105,2018-11-08,2794.99,2814.75,2806.83,0,-0.002509,1,2806.38,1,0
108105,2018-11-09,2764.24,2794.1,2781.01,0,-0.009199,1,2794.1,1,0
108105,2018-11-12,2722,2775.99,2726.22,0,-0.019701,1,2773.93,1,0
108105,2018-11-13,2714.98,2754.6,2722.18,0,-0.001482,1,2730.05,1,0
108105,2018-11-14,2685.75,2746.8,2701.58,0,-0.007567,1,2737.9,1,0
108105,2018-11-15,2670.75,2735.38,2730.2,0,0.010594,1,2693.52,1,0
108105,2018-11-16,2712.16,2746.75,2736.27,0,0.002223,1,2718.54,1,0
108105,2018-11-19,2681.09,2733.16,2690.73,0,-0.016643,1,2730.74,1,0
108105,2018-11-20,2631.52,2669.44,2641.89,0,-0.018151,1,2654.6,1,0
108105,2018-11-21,2649.82,2670.73,2649.93,0,0.003043,1,2657.74,1,0
108105,2018-11-23,2631.09,2647.55,2632.56,0,-0.006555,1,2633.36,1,0
108105,2018-11-26,2649.97,2674.35,2673.45,0,0.015532,1,2649.97,1,0
108105,2018-11-27,2655.89,2682.53,2682.17,0,0.003262,1,2663.75,1,0
108105,2018-11-28,2684.38,2744,2743.79,0,0.022974,1,2691.45,1,0
108105,2018-11-29,2722.94,2753.75,2737.76,0,-0.002198,1,2736.97,1,0
108105,2018-11-30,2732.76,2760.88,2760.17,0,0.008185,1,2737.76,1,0
108105,2018-12-03,2773.38,2800.18,2790.37,0,0.010941,1,2790.5,1,0
108105,2018-12-04,2697.18,2785.93,2700.06,0,-0.032365,1,2782.43,1,0
108105,2018-12-06,2621.53,2696.15,2695.95,0,-0.001522,1,2663.51,1,0
108105,2018-12-07,2623.14,2708.54,2633.08,0,-0.02332,1,2691.26,1,0
108105,2018-12-10,2583.23,2647.51,2637.72,0,0.001762,1,2630.86,1,0
108105,2018-12-11,2621.3,2674.35,2636.78,0,-0.000356,1,2664.44,1,0
108105,2018-12-12,2650.26,2685.44,2651.07,0,0.00542,1,2658.23,1,0
108105,2018-12-13,2637.27,2670.19,2650.54,0,-0.0002,1,2658.7,1,0
108105,2018-12-14,2593.84,2635.07,2599.95,0,-0.019087,1,2629.68,1,0
108105,2018-12-17,2530.54,2601.13,2545.94,0,-0.020773,1,2590.75,1,0
108105,2018-12-18,2528.71,2573.99,2546.16,0,8.6e-05,1,2559.9,1,0
108105,2018-12-19,2488.96,2585.29,2506.96,0,-0.015396,1,2547.05,1,0
108105,2018-12-20,2441.18,2509.63,2467.42,0,-0.015772,1,2496.77,1,0
108105,2018-12-21,2408.55,2504.41,2416.62,0,-0.020588,1,2465.38,1,0
108105,2018-12-24,2351.1,2410.34,2351.1,0,-0.027112,1,2400.56,1,0
108105,2018-12-26,2346.58,2467.76,2467.7,0,0.049594,1,2363.12,1,0
108105,2018-12-27,2397.94,2489.1,2488.83,0,0.008563,1,2442.5,1,0
108105,2018-12-28,2472.89,2520.27,2485.74,0,-0.001242,1,2498.77,1,0
108105,2018-12-31,2482.82,2509.24,2506.85,0,0.008492,1,2498.94,1,0
